,id,feed_id,title,author,summary,content,url,extracted_content_url,published,created_at
0,4006917461,2593879,"IT Data Scientist - Volm Companies - Antigo, WI",,"The Data Scientist will use tools including, but not limited to, predictive modeling, data mining, data warehouse, data lake, data transformation, and cloud… From Volm Companies - Fri, 03 Feb 2023 20:56:45 GMT - View all Antigo, WI jobs","The Data Scientist will use tools including, but not limited to, predictive modeling, data mining, data warehouse, data lake, data transformation, and cloud…<br>From Volm Companies - Fri, 03 Feb 2023 20:56:45 GMT - View all <a href=""https://www.indeed.com/jobs?l=Antigo%2C+WI"">Antigo, WI jobs</a>","https://www.indeed.com/viewjob?t=IT+Data+Scientist&c=Volm+Companies&l=Antigo,+WI&jk=54dbcd0f853e1e16&rtk=1gpqhcnj9isa8800&from=rss",https://extract.feedbin.com/parser/feedbin/848b4edcd313b627d278864a8d8a2cb2487966fc?base64_url=aHR0cHM6Ly93d3cuaW5kZWVkLmNvbS92aWV3am9iP3Q9SVQrRGF0YStTY2llbnRpc3QmYz1Wb2xtK0NvbXBhbmllcyZsPUFudGlnbywrV0kmams9NTRkYmNkMGY4NTNlMWUxNiZydGs9MWdwcWhjbmo5aXNhODgwMCZmcm9tPXJzcw==,2023-02-03T20:56:45.000000Z,2023-02-21T16:46:12.570265Z
1,4006917460,2593879,Data Mining Analyst - Change Healthcare - West Virginia,,"In addition to your salary, Change Healthcare offers benefits such as a comprehensive benefits package, incentive and recognition programs, equity and 401k… $67,500 - $167,280 a year From Change Healthcare - Thu, 24 Mar 2022 07:23:59 GMT - View all West","In addition to your salary, Change Healthcare offers benefits such as a comprehensive benefits package, incentive and recognition programs, equity and 401k… $67,500 - $167,280 a year<br>From Change Healthcare - Thu, 24 Mar 2022 07:23:59 GMT - View all <a href=""https://www.indeed.com/jobs?l=West+Virginia"">West Virginia jobs</a>",https://www.indeed.com/viewjob?t=Data+Mining+Analyst&c=Change+Healthcare&l=West+Virginia&jk=2617849d76f7f69d&rtk=1gpqhcnj9isa8800&from=rss,https://extract.feedbin.com/parser/feedbin/1f8a01f3539f8276970ecb60e335d3ec9b63ae7f?base64_url=aHR0cHM6Ly93d3cuaW5kZWVkLmNvbS92aWV3am9iP3Q9RGF0YStNaW5pbmcrQW5hbHlzdCZjPUNoYW5nZStIZWFsdGhjYXJlJmw9V2VzdCtWaXJnaW5pYSZqaz0yNjE3ODQ5ZDc2ZjdmNjlkJnJ0az0xZ3BxaGNuajlpc2E4ODAwJmZyb209cnNz,2022-03-24T07:23:59.000000Z,2023-02-21T16:46:12.566508Z
2,4006917459,2593879,ClaimsXten Senior Claims Data Analyst - Change Healthcare - West Virginia,,"3 years of experience with health insurance claims data including the unique elements of professional, and facility claims. $81,630 - $202,200 a year From Change Healthcare - Wed, 29 Jun 2022 07:17:19 GMT - View all West Virginia jobs","3 years of experience with health insurance claims data including the unique elements of professional, and facility claims. $81,630 - $202,200 a year<br>From Change Healthcare - Wed, 29 Jun 2022 07:17:19 GMT - View all <a href=""https://www.indeed.com/jobs?l=West+Virginia"">West Virginia jobs</a>",https://www.indeed.com/viewjob?t=Claimsxten+Senior+Claim+Data+Analyst&c=Change+Healthcare&l=West+Virginia&jk=c557d7089e09f672&rtk=1gpqhcnj9isa8800&from=rss,https://extract.feedbin.com/parser/feedbin/edaf6c2c62ba69a1fd358a38c8ee37301c1fe7c6?base64_url=aHR0cHM6Ly93d3cuaW5kZWVkLmNvbS92aWV3am9iP3Q9Q2xhaW1zeHRlbitTZW5pb3IrQ2xhaW0rRGF0YStBbmFseXN0JmM9Q2hhbmdlK0hlYWx0aGNhcmUmbD1XZXN0K1ZpcmdpbmlhJmprPWM1NTdkNzA4OWUwOWY2NzImcnRrPTFncHFoY25qOWlzYTg4MDAmZnJvbT1yc3M=,2022-06-29T07:17:19.000000Z,2023-02-21T16:46:12.563196Z
3,4006917458,2593879,Senior Financial Data Analyst - Advisor Group - West Virginia,,"The Senior Financial Data Analyst role is part of Advisor Group’s Business Intelligence and Analytics group within the Corporate Finance function focused on… From Advisor Group - Sat, 24 Sep 2022 16:35:14 GMT - View all West Virginia jobs","The Senior Financial Data Analyst role is part of Advisor Group’s Business Intelligence and Analytics group within the Corporate Finance function focused on…<br>From Advisor Group - Sat, 24 Sep 2022 16:35:14 GMT - View all <a href=""https://www.indeed.com/jobs?l=West+Virginia"">West Virginia jobs</a>",https://www.indeed.com/viewjob?t=Senior+Financial+Data+Analyst&c=Advisor+Group&l=West+Virginia&jk=2b26fc27cbdb6b8a&rtk=1gpqhcnj9isa8800&from=rss,https://extract.feedbin.com/parser/feedbin/ada659aeb85fa6a548f4ced66420d44c156b864b?base64_url=aHR0cHM6Ly93d3cuaW5kZWVkLmNvbS92aWV3am9iP3Q9U2VuaW9yK0ZpbmFuY2lhbCtEYXRhK0FuYWx5c3QmYz1BZHZpc29yK0dyb3VwJmw9V2VzdCtWaXJnaW5pYSZqaz0yYjI2ZmMyN2NiZGI2YjhhJnJ0az0xZ3BxaGNuajlpc2E4ODAwJmZyb209cnNz,2022-09-24T16:35:14.000000Z,2023-02-21T16:46:12.559284Z
4,4006917457,2593879,People Data Scientist - Cardinal Health - West Virginia,,"Data Science applies base, scientific methodologies from various disciplines, techniques and tools that extracts knowledge and insight from data to solve… From Cardinal Health - Wed, 25 Jan 2023 01:49:00 GMT - View all West Virginia jobs","Data Science applies base, scientific methodologies from various disciplines, techniques and tools that extracts knowledge and insight from data to solve…<br>From Cardinal Health - Wed, 25 Jan 2023 01:49:00 GMT - View all <a href=""https://www.indeed.com/jobs?l=West+Virginia"">West Virginia jobs</a>",https://www.indeed.com/viewjob?t=People+Data+Scientist&c=Cardinal+Health&l=West+Virginia&jk=c1e247cc3397807e&rtk=1gpqhcnj9isa8800&from=rss,https://extract.feedbin.com/parser/feedbin/95a3a6ca0bb8f32c81de5648b999f99c921c1db6?base64_url=aHR0cHM6Ly93d3cuaW5kZWVkLmNvbS92aWV3am9iP3Q9UGVvcGxlK0RhdGErU2NpZW50aXN0JmM9Q2FyZGluYWwrSGVhbHRoJmw9V2VzdCtWaXJnaW5pYSZqaz1jMWUyNDdjYzMzOTc4MDdlJnJ0az0xZ3BxaGNuajlpc2E4ODAwJmZyb209cnNz,2023-01-25T01:49:00.000000Z,2023-02-21T16:46:12.549183Z
5,4006917456,2593879,Senior Manager AI Engineering (Artificial Intelligence) - Change Healthcare - West Virginia,,"Ideal candidate has experience and passion to lead Machine Learning Operations (MLOps) practice in supporting data scientists. $105,210 - $280,440 a year From Change Healthcare - Thu, 09 Feb 2023 08:15:21 GMT - View all West Virginia jobs","Ideal candidate has experience and passion to lead Machine Learning Operations (MLOps) practice in supporting data scientists. $105,210 - $280,440 a year<br>From Change Healthcare - Thu, 09 Feb 2023 08:15:21 GMT - View all <a href=""https://www.indeed.com/jobs?l=West+Virginia"">West Virginia jobs</a>",https://www.indeed.com/viewjob?t=Senior+Manager+Ai+Engineering&c=Change+Healthcare&l=West+Virginia&jk=cf58258d9c88ccd1&rtk=1gpqhcnj9isa8800&from=rss,https://extract.feedbin.com/parser/feedbin/57f86f8c9a5f6f6b883fad6056be456a7dcda586?base64_url=aHR0cHM6Ly93d3cuaW5kZWVkLmNvbS92aWV3am9iP3Q9U2VuaW9yK01hbmFnZXIrQWkrRW5naW5lZXJpbmcmYz1DaGFuZ2UrSGVhbHRoY2FyZSZsPVdlc3QrVmlyZ2luaWEmams9Y2Y1ODI1OGQ5Yzg4Y2NkMSZydGs9MWdwcWhjbmo5aXNhODgwMCZmcm9tPXJzcw==,2023-02-09T08:15:21.000000Z,2023-02-21T16:46:12.540460Z
6,4006917455,2593879,Senior Data Analyst – Claims Editing/CXT Cloud Operations - Change Healthcare - West Virginia,,"3+ years Experience with end-to-end claims editing and processing and related analytics required, i.e., clinical code auditing, pre-submission auditing, post… $81,630 - $202,200 a year From Change Healthcare - Thu, 09 Feb 2023 08:15:21 GMT - View all West","3+ years Experience with end-to-end claims editing and processing and related analytics required, i.e., clinical code auditing, pre-submission auditing, post… $81,630 - $202,200 a year<br>From Change Healthcare - Thu, 09 Feb 2023 08:15:21 GMT - View all <a href=""https://www.indeed.com/jobs?l=West+Virginia"">West Virginia jobs</a>",https://www.indeed.com/viewjob?t=Senior+Data+Analyst+Claim+Editing+Cxt+Cloud+Operation&c=Change+Healthcare&l=West+Virginia&jk=da42605681389e81&rtk=1gpqhcnj9isa8800&from=rss,https://extract.feedbin.com/parser/feedbin/c3cc8c284fe5188e73c6a888beecfd5fbeb6e6ed?base64_url=aHR0cHM6Ly93d3cuaW5kZWVkLmNvbS92aWV3am9iP3Q9U2VuaW9yK0RhdGErQW5hbHlzdCtDbGFpbStFZGl0aW5nK0N4dCtDbG91ZCtPcGVyYXRpb24mYz1DaGFuZ2UrSGVhbHRoY2FyZSZsPVdlc3QrVmlyZ2luaWEmams9ZGE0MjYwNTY4MTM4OWU4MSZydGs9MWdwcWhjbmo5aXNhODgwMCZmcm9tPXJzcw==,2023-02-09T08:15:21.000000Z,2023-02-21T16:46:12.529925Z
7,4006917454,2593879,"Director, AI Engineering (Artificial Intelligence) - Change Healthcare - West Virginia",,"In addition to your base pay, Change Healthcare offers the following benefits for this position, subject to applicable eligibility requirements: Health, dental… From Change Healthcare - Thu, 09 Feb 2023 08:15:23 GMT - View all West Virginia jobs","In addition to your base pay, Change Healthcare offers the following benefits for this position, subject to applicable eligibility requirements: Health, dental…<br>From Change Healthcare - Thu, 09 Feb 2023 08:15:23 GMT - View all <a href=""https://www.indeed.com/jobs?l=West+Virginia"">West Virginia jobs</a>",https://www.indeed.com/viewjob?t=Director&c=Change+Healthcare&l=West+Virginia&jk=076e3ee4a966ffa3&rtk=1gpqhcnj9isa8800&from=rss,https://extract.feedbin.com/parser/feedbin/c3a9cfd1bcdafb8a8b7ffc572dcd65515a682cee?base64_url=aHR0cHM6Ly93d3cuaW5kZWVkLmNvbS92aWV3am9iP3Q9RGlyZWN0b3ImYz1DaGFuZ2UrSGVhbHRoY2FyZSZsPVdlc3QrVmlyZ2luaWEmams9MDc2ZTNlZTRhOTY2ZmZhMyZydGs9MWdwcWhjbmo5aXNhODgwMCZmcm9tPXJzcw==,2023-02-09T08:15:23.000000Z,2023-02-21T16:46:12.521719Z
8,4006917453,2593879,Supply Chain Data Scientist - Cardinal Health - West Virginia,,"Work with Data Engineers to create data models for analyses. You will forecast future demand, build optimization and simulation models, and communicate… From Cardinal Health - Fri, 10 Feb 2023 01:48:56 GMT - View all West Virginia jobs","Work with Data Engineers to create data models for analyses. You will forecast future demand, build optimization and simulation models, and communicate…<br>From Cardinal Health - Fri, 10 Feb 2023 01:48:56 GMT - View all <a href=""https://www.indeed.com/jobs?l=West+Virginia"">West Virginia jobs</a>",https://www.indeed.com/viewjob?t=Supply+Chain+Data+Scientist&c=Cardinal+Health&l=West+Virginia&jk=a1084396e2ccf3b0&rtk=1gpqhcnj9isa8800&from=rss,https://extract.feedbin.com/parser/feedbin/58ce1d2967d0668be33a8dcc7b42d0806f7a8b27?base64_url=aHR0cHM6Ly93d3cuaW5kZWVkLmNvbS92aWV3am9iP3Q9U3VwcGx5K0NoYWluK0RhdGErU2NpZW50aXN0JmM9Q2FyZGluYWwrSGVhbHRoJmw9V2VzdCtWaXJnaW5pYSZqaz1hMTA4NDM5NmUyY2NmM2IwJnJ0az0xZ3BxaGNuajlpc2E4ODAwJmZyb209cnNz,2023-02-10T01:48:56.000000Z,2023-02-21T16:46:12.505081Z
9,4006917452,2593879,"Data Scientist - The Best Talent Services, Inc. - Clarksburg, WV",,"In this role you will conduct data analytics, data engineering, data mining, exploratory analysis, predictive analysis, and statistical analysis, and uses… $125,000 - $175,000 a year From Indeed - Wed, 04 Jan 2023 22:07:08 GMT - View all Clarksburg, WV","In this role you will conduct data analytics, data engineering, data mining, exploratory analysis, predictive analysis, and statistical analysis, and uses… $125,000 - $175,000 a year<br>From Indeed - Wed, 04 Jan 2023 22:07:08 GMT - View all <a href=""https://www.indeed.com/jobs?l=Clarksburg%2C+WV"">Clarksburg, WV jobs</a>","https://www.indeed.com/viewjob?t=Data+Scientist&c=The+Best+Talent+Services&l=Clarksburg,+WV&jk=2cd22467d925eea2&rtk=1gpqhcnj9isa8800&from=rss",https://extract.feedbin.com/parser/feedbin/7a9b61e21738a1e70a5aeef45dcd346f291c5eb6?base64_url=aHR0cHM6Ly93d3cuaW5kZWVkLmNvbS92aWV3am9iP3Q9RGF0YStTY2llbnRpc3QmYz1UaGUrQmVzdCtUYWxlbnQrU2VydmljZXMmbD1DbGFya3NidXJnLCtXViZqaz0yY2QyMjQ2N2Q5MjVlZWEyJnJ0az0xZ3BxaGNuajlpc2E4ODAwJmZyb209cnNz,2023-01-04T22:07:08.000000Z,2023-02-21T16:46:12.497753Z
