,id,feed_id,title,author,summary,content,url,extracted_content_url,published,created_at
0,4022297516,2593879,"Director of Artificial Intelligence - Remote - USA - FullStack Labs - Charleston, WV",,"Strong technical background in at least two of the following: machine learning, natural language processing, computer vision, neural networks, and other AI… From FullStack Labs - Wed, 01 Mar 2023 00:16:04 GMT - View all Charleston, WV jobs","Strong technical background in at least two of the following: machine learning, natural language processing, computer vision, neural networks, and other AI…<br>From FullStack Labs - Wed, 01 Mar 2023 00:16:04 GMT - View all <a href=""https://www.indeed.com/jobs?l=Charleston%2C+WV"">Charleston, WV jobs</a>","https://www.indeed.com/viewjob?t=Director+Artificial+Intelligence&c=FullStack+Labs&l=Charleston,+WV&jk=5c68ebf41f627e6a&rtk=1gqn3nn0ikc30800&from=rss",https://extract.feedbin.com/parser/feedbin/9fbaa4c5515d369dcdf7fbdee58ae525acec17e5?base64_url=aHR0cHM6Ly93d3cuaW5kZWVkLmNvbS92aWV3am9iP3Q9RGlyZWN0b3IrQXJ0aWZpY2lhbCtJbnRlbGxpZ2VuY2UmYz1GdWxsU3RhY2srTGFicyZsPUNoYXJsZXN0b24sK1dWJmprPTVjNjhlYmY0MWY2MjdlNmEmcnRrPTFncW4zbm4waWtjMzA4MDAmZnJvbT1yc3M=,2023-03-01T00:16:04.000000Z,2023-03-04T05:28:23.781111Z
1,4022297515,2593879,"Director of Artificial Intelligence - Remote - USA - FullStack Labs - Cheyenne, WY",,"Strong technical background in at least two of the following: machine learning, natural language processing, computer vision, neural networks, and other AI… From FullStack Labs - Wed, 01 Mar 2023 00:16:04 GMT - View all Cheyenne, WY jobs","Strong technical background in at least two of the following: machine learning, natural language processing, computer vision, neural networks, and other AI…<br>From FullStack Labs - Wed, 01 Mar 2023 00:16:04 GMT - View all <a href=""https://www.indeed.com/jobs?l=Cheyenne%2C+WY"">Cheyenne, WY jobs</a>","https://www.indeed.com/viewjob?t=Director+Artificial+Intelligence&c=FullStack+Labs&l=Cheyenne,+WY&jk=7d6d41ae61fcb075&rtk=1gqn3nn0ikc30800&from=rss",https://extract.feedbin.com/parser/feedbin/b5139bf26c8e563bf2ae3871bab7ca109e6f90eb?base64_url=aHR0cHM6Ly93d3cuaW5kZWVkLmNvbS92aWV3am9iP3Q9RGlyZWN0b3IrQXJ0aWZpY2lhbCtJbnRlbGxpZ2VuY2UmYz1GdWxsU3RhY2srTGFicyZsPUNoZXllbm5lLCtXWSZqaz03ZDZkNDFhZTYxZmNiMDc1JnJ0az0xZ3FuM25uMGlrYzMwODAwJmZyb209cnNz,2023-03-01T00:16:04.000000Z,2023-03-04T05:28:23.766368Z
2,4020849689,2593879,"Data Science-Associate Channel Manager - Kohler - Kohler, WI",,"Identifies what data is available and relevant, including internal and external data sources. Ability to manipulate data in a fast-paced environment to gather… From Kohler - Mon, 06 Feb 2023 21:07:53 GMT - View all Kohler, WI jobs","Identifies what data is available and relevant, including internal and external data sources. Ability to manipulate data in a fast-paced environment to gather…<br>From Kohler - Mon, 06 Feb 2023 21:07:53 GMT - View all <a href=""https://www.indeed.com/jobs?l=Kohler%2C+WI"">Kohler, WI jobs</a>","https://www.indeed.com/viewjob?t=Data+Science+Associate+Channel+Manager&c=Kohler&l=Kohler,+WI&jk=fb21ea3165097194&rtk=1gqlah5n8isbq800&from=rss",https://extract.feedbin.com/parser/feedbin/46315dd4f2a07383cd12163dc5d305894acf9458?base64_url=aHR0cHM6Ly93d3cuaW5kZWVkLmNvbS92aWV3am9iP3Q9RGF0YStTY2llbmNlK0Fzc29jaWF0ZStDaGFubmVsK01hbmFnZXImYz1Lb2hsZXImbD1Lb2hsZXIsK1dJJmprPWZiMjFlYTMxNjUwOTcxOTQmcnRrPTFncWxhaDVuOGlzYnE4MDAmZnJvbT1yc3M=,2023-02-06T21:07:53.000000Z,2023-03-03T05:35:06.650908Z
3,4019310723,2593879,"Data Analyst Associate - Materials - Pierce Manufacturing Inc - Appleton, WI",,"One to two (1-2) years of experience in data analytics, business analytics, or a related area. Understand the general concepts of statistics, data mining, data… From Oshkosh Corporation - Tue, 24 Jan 2023 03:12:22 GMT - View all Appleton, WI jobs","One to two (1-2) years of experience in data analytics, business analytics, or a related area. Understand the general concepts of statistics, data mining, data…<br>From Oshkosh Corporation - Tue, 24 Jan 2023 03:12:22 GMT - View all <a href=""https://www.indeed.com/jobs?l=Appleton%2C+WI"">Appleton, WI jobs</a>","https://www.indeed.com/viewjob?t=Data+Analyst+Associate&c=Pierce+Manufacturing&l=Appleton,+WI&jk=de722a4956fb351e&rtk=1gqivf08ijr54800&from=rss",https://extract.feedbin.com/parser/feedbin/e2b02a95cfb1bf69ff271a001da811ee022afc9f?base64_url=aHR0cHM6Ly93d3cuaW5kZWVkLmNvbS92aWV3am9iP3Q9RGF0YStBbmFseXN0K0Fzc29jaWF0ZSZjPVBpZXJjZStNYW51ZmFjdHVyaW5nJmw9QXBwbGV0b24sK1dJJmprPWRlNzIyYTQ5NTZmYjM1MWUmcnRrPTFncWl2ZjA4aWpyNTQ4MDAmZnJvbT1yc3M=,2023-01-24T03:12:22.000000Z,2023-03-02T06:06:53.974402Z
4,4019310722,2593879,"Senior Data Analyst - Werner Electric Supply - Appleton, WI",,"Work closely with project managers to understand and maintain focus on their analytics needs, including critical metrics and KPIs, and deliver actionable… From Werner Electric Supply - Wed, 01 Feb 2023 00:28:22 GMT - View all Appleton, WI jobs","Work closely with project managers to understand and maintain focus on their analytics needs, including critical metrics and KPIs, and deliver actionable…<br>From Werner Electric Supply - Wed, 01 Feb 2023 00:28:22 GMT - View all <a href=""https://www.indeed.com/jobs?l=Appleton%2C+WI"">Appleton, WI jobs</a>","https://www.indeed.com/viewjob?t=Senior+Data+Analyst&c=Werner+Electric+Supply&l=Appleton,+WI&jk=957e7bd5a323117a&rtk=1gqlah5n8isbq800&from=rss",https://extract.feedbin.com/parser/feedbin/d16dfb0d0df3c9fb73191c543bc98b5783101489?base64_url=aHR0cHM6Ly93d3cuaW5kZWVkLmNvbS92aWV3am9iP3Q9U2VuaW9yK0RhdGErQW5hbHlzdCZjPVdlcm5lcitFbGVjdHJpYytTdXBwbHkmbD1BcHBsZXRvbiwrV0kmams9OTU3ZTdiZDVhMzIzMTE3YSZydGs9MWdxbGFoNW44aXNicTgwMCZmcm9tPXJzcw==,2023-02-01T00:28:22.000000Z,2023-03-02T06:06:53.965243Z
5,4017804922,2593879,"Mid-Senior Data Analyst - High Technology Foundation - Fairmont, WV",,"3+ years’ experience in data analytics on any data warehouse (Oracle, SQL, Google Cloud, AWS, etc.). Understanding of basic querying of a data warehouse and… $60,000 - $75,000 a year From Indeed - Tue, 28 Feb 2023 17:36:16 GMT - View all Fairmont, WV jobs","3+ years’ experience in data analytics on any data warehouse (Oracle, SQL, Google Cloud, AWS, etc.). Understanding of basic querying of a data warehouse and… $60,000 - $75,000 a year<br>From Indeed - Tue, 28 Feb 2023 17:36:16 GMT - View all <a href=""https://www.indeed.com/jobs?l=Fairmont%2C+WV"">Fairmont, WV jobs</a>","https://www.indeed.com/viewjob?t=Mid+Senior+Data+Analyst&c=High+Technology+Foundation&l=Fairmont,+WV&jk=eee7d4fce81dba00&rtk=1gqn3nn0ikc30800&from=rss",https://extract.feedbin.com/parser/feedbin/644d4020ce94554e6656bf3f93fc89c46bdae7db?base64_url=aHR0cHM6Ly93d3cuaW5kZWVkLmNvbS92aWV3am9iP3Q9TWlkK1NlbmlvcitEYXRhK0FuYWx5c3QmYz1IaWdoK1RlY2hub2xvZ3krRm91bmRhdGlvbiZsPUZhaXJtb250LCtXViZqaz1lZWU3ZDRmY2U4MWRiYTAwJnJ0az0xZ3FuM25uMGlrYzMwODAwJmZyb209cnNz,2023-02-28T17:36:16.000000Z,2023-03-01T07:54:31.832871Z
6,4017417986,2593879,"Sr. Finance Data Analyst - US Venture - Appleton, WI",,"Perform complex data analysis combining business and data tools knowledge. Ability to clearly communicate data insights in a manner which is easily understood… From U.S. Venture, Inc. - Wed, 22 Feb 2023 01:38:27 GMT - View all Appleton, WI jobs","Perform complex data analysis combining business and data tools knowledge. Ability to clearly communicate data insights in a manner which is easily understood…<br>From U.S. Venture, Inc. - Wed, 22 Feb 2023 01:38:27 GMT - View all <a href=""https://www.indeed.com/jobs?l=Appleton%2C+WI"">Appleton, WI jobs</a>","https://www.indeed.com/viewjob?t=Senior+Finance+Data+Analyst&c=US+Venture&l=Appleton,+WI&jk=a7bbe3401ed7aa7a&rtk=1gqlah5n8isbq800&from=rss",https://extract.feedbin.com/parser/feedbin/20cd9413ef97c096b80a626cf49cc5c9b6522a2e?base64_url=aHR0cHM6Ly93d3cuaW5kZWVkLmNvbS92aWV3am9iP3Q9U2VuaW9yK0ZpbmFuY2UrRGF0YStBbmFseXN0JmM9VVMrVmVudHVyZSZsPUFwcGxldG9uLCtXSSZqaz1hN2JiZTM0MDFlZDdhYTdhJnJ0az0xZ3FsYWg1bjhpc2JxODAwJmZyb209cnNz,2023-02-22T01:38:27.000000Z,2023-03-01T00:11:06.947546Z
7,4015505188,2593879,"Lead Data Scientist - Schneider - Green Bay, WI",,"Schneider is seeking a Lead Data Scientist in Green Bay to work with large data sets of structured and unstructured data and to collaborate with teams of… From Schneider - Tue, 13 Dec 2022 17:36:35 GMT - View all Green Bay, WI jobs","Schneider is seeking a Lead Data Scientist in Green Bay to work with large data sets of structured and unstructured data and to collaborate with teams of…<br>From Schneider - Tue, 13 Dec 2022 17:36:35 GMT - View all <a href=""https://www.indeed.com/jobs?l=Green+Bay%2C+WI"">Green Bay, WI jobs</a>","https://www.indeed.com/viewjob?t=Lead+Data+Scientist&c=Schneider&l=Green+Bay,+WI&jk=98713425e1be1089&rtk=1gqn3nn0ikc30800&from=rss",https://extract.feedbin.com/parser/feedbin/4189be3f52524c3e8c5f3e1d6f0f65f9cf3a2cd4?base64_url=aHR0cHM6Ly93d3cuaW5kZWVkLmNvbS92aWV3am9iP3Q9TGVhZCtEYXRhK1NjaWVudGlzdCZjPVNjaG5laWRlciZsPUdyZWVuK0JheSwrV0kmams9OTg3MTM0MjVlMWJlMTA4OSZydGs9MWdxbjNubjBpa2MzMDgwMCZmcm9tPXJzcw==,2022-12-13T17:36:35.000000Z,2023-02-27T19:33:01.901444Z
8,4015505187,2593879,"Machine Learning Engineer (Hybrid Work Model) - Sentry Insurance - Stevens Point, WI",,"In this role, you will apply both software engineering skills and machine learning aptitude to bridge the gap between data science and information technology… From Sentry Insurance - Wed, 18 Jan 2023 11:14:45 GMT - View all Stevens Point, WI jobs","In this role, you will apply both software engineering skills and machine learning aptitude to bridge the gap between data science and information technology…<br>From Sentry Insurance - Wed, 18 Jan 2023 11:14:45 GMT - View all <a href=""https://www.indeed.com/jobs?l=Stevens+Point%2C+WI"">Stevens Point, WI jobs</a>","https://www.indeed.com/viewjob?t=Machine+Learning+Engineer&c=Sentry+Insurance&l=Stevens+Point,+WI&jk=6b10bd17758ca938&rtk=1gqgesff32j2o000&from=rss",https://extract.feedbin.com/parser/feedbin/b26dccaed8a042d17de1272279cdaaceede4675d?base64_url=aHR0cHM6Ly93d3cuaW5kZWVkLmNvbS92aWV3am9iP3Q9TWFjaGluZStMZWFybmluZytFbmdpbmVlciZjPVNlbnRyeStJbnN1cmFuY2UmbD1TdGV2ZW5zK1BvaW50LCtXSSZqaz02YjEwYmQxNzc1OGNhOTM4JnJ0az0xZ3FnZXNmZjMyajJvMDAwJmZyb209cnNz,2023-01-18T11:14:45.000000Z,2023-02-27T19:33:01.895905Z
9,4011305559,2593879,"Geographer Data Scientist - Leidos - Morgantown, WV",,"Collaborate with interdisciplinary team, including geologists, geographers, chemists, computer scientists, environmental scientists, and other researchers to… $63,050 - $130,950 a year From Leidos - Fri, 24 Feb 2023 08:20:30 GMT - View all Morgantown, WV","Collaborate with interdisciplinary team, including geologists, geographers, chemists, computer scientists, environmental scientists, and other researchers to… $63,050 - $130,950 a year<br>From Leidos - Fri, 24 Feb 2023 08:20:30 GMT - View all <a href=""https://www.indeed.com/jobs?l=Morgantown%2C+WV"">Morgantown, WV jobs</a>","https://www.indeed.com/viewjob?t=Geographer+Data+Scientist&c=Leidos&l=Morgantown,+WV&jk=685cbaf35f6924de&rtk=1gqn3nn0ikc30800&from=rss",https://extract.feedbin.com/parser/feedbin/1b2f58c81bc039ca64f5baec4eb471c01973280a?base64_url=aHR0cHM6Ly93d3cuaW5kZWVkLmNvbS92aWV3am9iP3Q9R2VvZ3JhcGhlcitEYXRhK1NjaWVudGlzdCZjPUxlaWRvcyZsPU1vcmdhbnRvd24sK1dWJmprPTY4NWNiYWYzNWY2OTI0ZGUmcnRrPTFncW4zbm4waWtjMzA4MDAmZnJvbT1yc3M=,2023-02-24T08:20:30.000000Z,2023-02-24T12:36:59.373026Z
